id,age,salary,department,is_remote,join_date,feedback,lat,lon
269,36.30740577286091,0.0,IT,0,2020-09-26,Needs improvement,23.196887871775683,90.67970477857683
270,49.412732890661154,55063.27516026851,Sales,1,2020-09-27,Great place,23.44115055223063,90.57018163175469
271,20.641378488205607,0.0,Engineering,0,2020-09-28,Average,23.199411597758534,90.61019600898584
272,46.63163752154959,48889.60345326871,Sales,0,2020-09-29,I love working here! Best company ever.,23.26447181666719,90.94237143946842
273,35.10233061019587,0.0,HR,1,2020-09-30,Needs improvement,23.503546981511885,90.7882009298667
274,25.18491348952049,44168.00520333024,Marketing,0,2020-10-01,Great place,23.068109024723523,90.02404123736643
275,39.62103474263271,0.0,Sales,0,2020-10-02,I love working here! Best company ever.,23.218174329593275,90.5341396961357
276,36.9905969557347,66756.06523742664,Marketing,0,2020-10-03,Needs improvement,23.935378161307117,90.68833841154657
277,28.997831228412053,99314.71316059388,Engineering,0,2020-10-04,I love working here! Best company ever.,23.46611629265849,90.74869847843915
278,35.69802084990019,12214.516334426968,Sales,0,2020-10-05,Great place,23.445386525977874,90.21314211931394
279,31.1468640313824,0.0,IT,0,2020-10-06,Great place,23.01456715475128,90.86717735445136
280,36.13517345251248,1196.1229965786995,Marketing,1,2020-10-07,I love working here! Best company ever.,23.247399747058346,90.95584314717516
281,41.62130674521047,51357.134402479365,Engineering,1,2020-10-08,Average,23.86629243598218,90.23671530584487
282,50.86016816145352,0.0,IT,1,2020-10-09,I love working here! Best company ever.,23.16462842825867,90.88261545751725
283,22.62184501173151,39559.77066917829,IT,0,2020-10-10,Needs improvement,23.41512493953472,90.0969787625161
284,56.330333746562665,13194.83314706444,IT,1,2020-10-11,Average,23.014330905867002,90.05570683611525
285,15.479122004774982,24789.13325326026,IT,0,2020-10-12,Needs improvement,23.478335481670555,90.12922380010275
286,33.482149049644164,0.0,Sales,0,2020-10-13,I love working here! Best company ever.,23.021021106726216,90.05774107946704
287,40.883172064845766,34335.0857495958,Sales,0,2020-10-14,Average,23.8196095530658,90.84501223715577
288,37.809918677350325,220256.65816906633,Sales,0,2020-10-15,Needs improvement,23.824853767487102,90.05905014445827
289,28.773004801794063,0.0,Engineering,1,2020-10-16,I love working here! Best company ever.,23.78774218830237,90.27166419136366
290,32.918777496427246,59395.87812102318,Engineering,0,2020-10-17,I love working here! Best company ever.,23.283364068891117,90.10375634353585
291,30.069990653411672,25902.48004051997,Engineering,1,2020-10-18,Average,23.83723721822182,90.29542203631377
292,29.106352430557884,27948.266282585788,HR,0,2020-10-19,I love working here! Best company ever.,23.54299813260527,90.09055946760093
293,43.496020970210246,63221.14307095265,Engineering,1,2020-10-20,Great place,23.373808108867003,90.66800325074301
294,38.57015485965047,0.0,Sales,1,2020-10-21,Needs improvement,23.62532995970423,90.13332681634257
295,28.07090404739346,236969.34039321847,Sales,1,2020-10-22,Needs improvement,23.012341046060374,90.85184592583889
296,43.995998754332504,0.0,HR,1,2020-10-23,I love working here! Best company ever.,23.142960877600753,90.81719105072663
297,38.072995208766095,,HR,1,2020-10-24,I love working here! Best company ever.,23.742293538170262,90.01366168547061
298,43.1286211883896,0.0,Engineering,1,2020-10-25,Great place,23.24416160871615,90.89572635551511
299,41.29628841923612,43183.362523399024,Marketing,0,2020-10-26,Average,23.59800911732875,90.02894431674336
300,26.710049890779278,,HR,1,2020-10-27,I love working here! Best company ever.,23.38510260282303,90.23964578495756
301,29.398189598030307,4137.534367389873,IT,0,2020-10-28,I love working here! Best company ever.,23.85480577879926,90.032389137776
302,42.472936051232615,4477.543553195397,Sales,1,2020-10-29,I love working here! Best company ever.,23.952415305996645,90.33584348703931
303,41.10370265433465,0.0,IT,0,2020-10-30,I love working here! Best company ever.,23.88356472837019,90.51386652571327
304,34.79098406035852,0.0,Sales,1,2020-10-31,Needs improvement,23.270619994693597,90.79664486901514
305,36.17327383308782,19531.64964737904,Sales,1,2020-11-01,I love working here! Best company ever.,23.19416286904608,90.33798155046983
306,47.77664895788425,12851.591504781665,HR,0,2020-11-02,Needs improvement,23.474434893620735,90.70549002467311
307,29.084286111641703,21924.961740521037,HR,1,2020-11-03,I love working here! Best company ever.,23.00733415083618,90.18750445711898
308,40.470973811700375,3597.5680365814915,IT,1,2020-11-04,Average,23.02580939286318,90.75059845674413
309,32.97807347566106,0.0,Sales,1,2020-11-05,Great place,23.553290639623,90.23599660590924
310,32.8231879677278,0.0,IT,0,2020-11-06,Average,23.520449404165287,90.14354475594376
311,45.9877685198719,80561.10210796261,Marketing,1,2020-11-07,I love working here! Best company ever.,23.99458198903526,90.18540885037406
312,43.2541634898803,13309.865384210301,IT,0,2020-11-08,I love working here! Best company ever.,23.20184183536376,90.18206312888185
313,43.135096360006386,0.0,Engineering,1,2020-11-09,I love working here! Best company ever.,23.25810392916047,90.512862879377
314,48.05478807154329,0.0,IT,1,2020-11-10,Average,23.113540642326285,90.84479758118815
315,,,Engineering,0,2020-11-11,I love working here! Best company ever.,23.917543009653745,90.07960507699251
316,41.81952971294964,38066.781628736586,Engineering,1,2020-11-12,Average,23.77781124445845,90.70695631849343
317,31.89733243406544,,Engineering,1,2020-11-13,Needs improvement,23.82233911145685,90.65434645965286
318,38.24166352488442,0.0,Marketing,0,2020-11-14,Great place,23.90276378796451,90.87251995182936
319,33.698569456323156,55355.457528486804,IT,1,2020-11-15,Great place,23.52489998672584,90.2441475605069
320,35.96995964992718,256974.83373536522,IT,0,2020-11-16,Average,23.451193191450724,90.45010985868502
321,40.95157025436914,0.0,Marketing,0,2020-11-17,Needs improvement,23.330391473665617,90.92582737444351
322,26.817793167665275,0.0,Sales,0,2020-11-18,Average,23.589214614347856,90.65999345013532
323,55.92387275685461,65587.27620964056,HR,1,2020-11-19,Needs improvement,23.45427839678982,90.3887684128616
324,24.93982618500298,31293.646399120444,IT,0,2020-11-20,I love working here! Best company ever.,23.451565586605575,90.13141238285527
325,22.85811387212268,3101.342174160877,HR,0,2020-11-21,Needs improvement,23.93692786373114,90.2624850079006
326,46.581108735000676,41310.71300719805,Marketing,1,2020-11-22,Needs improvement,23.98403151427913,90.58121547748938
327,42.91662693962936,158060.17136476675,Sales,0,2020-11-23,Needs improvement,23.79648438932958,90.71816794756052
328,41.24119817052155,0.0,Sales,1,2020-11-24,Great place,23.75675809024693,90.12442188685189
329,,58559.937923412894,Sales,1,2020-11-25,Needs improvement,23.6805581617791,90.59959726004405
330,34.87753227153085,11215.567187112898,Marketing,1,2020-11-26,I love working here! Best company ever.,23.166074852333512,90.55035127883875
331,26.027456285141685,38374.97130132232,Engineering,1,2020-11-27,I love working here! Best company ever.,23.059105820875654,90.5139554466907
332,35.75804558193726,5083.724185118044,Engineering,0,2020-11-28,I love working here! Best company ever.,23.690726315113263,90.690123117682
333,28.228382884878883,29925.582892294035,HR,0,2020-11-29,Needs improvement,23.728786222256577,90.83744959508346
334,44.75119733417751,0.0,Engineering,0,2020-11-30,Average,23.04697299109814,90.32298968317687
335,33.52942618497861,,Engineering,0,2020-12-01,Average,23.92805175022885,90.88901219011096
336,26.745028032074885,0.0,Sales,0,2020-12-02,I love working here! Best company ever.,23.091140639444678,90.16063361261855
337,31.786141583470066,79347.13214581751,Sales,1,2020-12-03,Great place,23.2859005337712,90.17302386975116
338,39.12931454275624,130986.73463521045,HR,0,2020-12-04,Average,23.672389812798706,90.26677206362392
339,29.36275447196025,13370.584385777782,IT,0,2020-12-05,Needs improvement,23.169872594404477,90.11953086954708
340,26.777796044335687,0.0,HR,0,2020-12-06,Average,23.055415888442244,90.23031922468287
341,,8268.26726612014,HR,1,2020-12-07,I love working here! Best company ever.,23.33114648916415,90.10641176290285
342,37.44966571108723,0.0,Marketing,1,2020-12-08,Great place,23.76597157485518,90.82175241698539
343,29.9305682462887,130865.45485792862,Marketing,0,2020-12-09,Average,23.41367867898526,90.13896899188663
344,30.28961694381677,38821.77993995613,HR,1,2020-12-10,Average,23.65297292190794,90.74729755755986
345,37.32049937357636,92268.54960309858,HR,0,2020-12-11,I love working here! Best company ever.,23.579619097228136,90.04791386791334
346,20.519156585026757,36798.34776491431,HR,0,2020-12-12,Great place,23.02221848202558,90.94852032751392
347,20.925362256234447,48853.24243108654,Engineering,1,2020-12-13,Great place,23.988539987045705,90.71116008752777
348,27.81555778747564,0.0,Marketing,1,2020-12-14,I love working here! Best company ever.,23.041428088819387,90.00679654858611
349,32.86552848288153,70380.07175778695,HR,0,2020-12-15,Needs improvement,23.967802737648483,90.76385650020022
350,38.10907565598005,0.0,Sales,0,2020-12-16,Average,23.5498641783644,90.51408192076619
351,49.753562169495524,0.0,Sales,1,2020-12-17,Needs improvement,23.963159027065068,90.77936517033513
352,43.576596232020194,76169.45335093325,Engineering,0,2020-12-18,Average,23.114753599413834,90.5224968088906
353,33.40061470036573,0.0,Engineering,1,2020-12-19,Average,23.490408519185515,90.64102485763536
354,34.80983792097311,1841.518402577656,IT,0,2020-12-20,Needs improvement,23.16950409186606,90.78633165539505
355,24.97470635362191,0.0,IT,1,2020-12-21,I love working here! Best company ever.,23.050974877022444,90.40510805458786
356,34.8148686400761,15266.006958956374,IT,0,2020-12-22,I love working here! Best company ever.,23.61752911506231,90.00270814982045
357,32.11341361079862,0.0,Engineering,0,2020-12-23,Average,23.207783420961693,90.84994649594519
358,38.227185603380896,4586.182028618881,Engineering,1,2020-12-24,I love working here! Best company ever.,23.587697018287546,90.38089036262467
359,26.72769056447677,0.0,Engineering,0,2020-12-25,Average,23.112364481948987,90.49604272601658
360,40.193465142411725,40349.65093815907,Sales,0,2020-12-26,I love working here! Best company ever.,23.331986471432703,90.00776664215397
361,50.32738913002578,18229.90609738011,Engineering,1,2020-12-27,Average,23.781632558053246,90.49209201035009
362,33.91239851543143,0.0,Sales,0,2020-12-28,I love working here! Best company ever.,23.43705152184219,90.98648740157174
363,39.01711722098941,29638.18011213151,IT,0,2020-12-29,Great place,23.627745414897337,90.27826766081877
364,41.90143991711113,45888.8835110396,IT,0,2020-12-30,Needs improvement,23.647457940745547,90.39541827024237
365,30.987795281141636,0.0,IT,1,2020-12-31,Great place,23.843755043987294,90.68718999646867
366,37.24092481810417,0.0,HR,1,2021-01-01,Needs improvement,23.324922794406643,90.81479366752366
367,35.12592400781795,34354.62564603948,HR,1,2021-01-02,Needs improvement,23.687295562582516,90.4173916240061
368,35.97676098548832,0.0,Marketing,0,2021-01-03,Average,23.961615807046165,90.3096688704013
369,27.269902161445337,0.0,Marketing,0,2021-01-04,Needs improvement,23.73024333435787,90.93782579998506
370,35.245101742589426,11691.934191971593,Marketing,0,2021-01-05,Great place,23.489870476717744,90.67714496667168
371,39.979982912454496,133389.9730294427,HR,0,2021-01-06,Great place,23.63071744449193,90.11902130449315
372,49.51143607795042,6185.638975497147,HR,1,2021-01-07,I love working here! Best company ever.,23.739682897763107,90.06892787813464
373,44.59270826085207,0.0,Marketing,0,2021-01-08,Great place,23.612275765693873,90.48354985079037
374,56.531824575115564,23952.080933354857,Marketing,0,2021-01-09,I love working here! Best company ever.,23.01667581348984,90.22009006604728
375,27.326524371119504,0.0,Engineering,0,2021-01-10,Needs improvement,23.194773497687226,90.25398475337626
376,,101269.14595778134,Marketing,1,2021-01-11,Great place,23.810468217215465,90.87769217882784
377,36.83342005738352,81975.63291787238,Engineering,0,2021-01-12,Needs improvement,23.272650647312485,90.08956602431631
378,56.89802933217672,78039.63467821306,Sales,0,2021-01-13,Great place,23.731562119561133,90.7153641152289
379,26.917017146448487,18169.093479589337,HR,0,2021-01-14,Great place,23.372120215241697,90.27114225338059
380,26.60278157819224,4219.066460037473,Marketing,0,2021-01-15,I love working here! Best company ever.,23.52188432815794,90.76032822140414
381,29.00607354555978,25790.24823711498,HR,0,2021-01-16,Needs improvement,23.067973299819403,90.72241138446354
382,13.76104275690193,,HR,1,2021-01-17,Great place,23.18122556104971,90.0073919014443
383,29.74244978319239,59364.1575488737,HR,0,2021-01-18,Average,23.957196963519234,90.5091354129216
384,27.40867338446302,21240.02131065532,Sales,0,2021-01-19,Needs improvement,23.890138053446915,90.13931948237804
385,36.50393786476208,185679.51510635414,IT,0,2021-01-20,Needs improvement,23.65227511089905,90.86622703057867
386,38.41755975777159,51217.755726806216,Marketing,0,2021-01-21,Needs improvement,23.459644597385736,90.8715858828624
387,53.761708392158866,,IT,0,2021-01-22,I love working here! Best company ever.,23.675761292895224,90.41834580749376
388,44.5042383818605,0.0,IT,0,2021-01-23,Average,23.61861028909394,90.44439561845108
389,29.23096344337597,0.0,IT,0,2021-01-24,Needs improvement,23.56855225560461,90.30328293940453
390,26.01585328651642,0.0,HR,0,2021-01-25,Great place,23.05917707186354,90.71660629896003
391,39.919191715065054,0.0,Engineering,0,2021-01-26,Great place,23.632802610661507,90.35866136302646
392,21.797667929793576,46602.327491249525,HR,0,2021-01-27,I love working here! Best company ever.,23.768920044571168,90.26779247452264
393,53.31458765854354,0.0,HR,1,2021-01-28,Great place,23.994081654645576,90.4322310595045
394,46.79440120721287,0.0,IT,1,2021-01-29,Needs improvement,23.01107855259431,90.09148751838745
395,30.308243478952953,34914.627410819725,HR,1,2021-01-30,Great place,23.730173453310677,90.7466032046442
396,17.868654709091224,25429.99078347839,IT,1,2021-01-31,Needs improvement,23.57178931593598,90.0125964012718
397,48.538723741654124,7913.105552263051,Engineering,0,2021-02-01,Great place,23.434052176080957,90.6444850615206
398,33.85460154747382,22906.474122836575,Marketing,1,2021-02-02,Average,23.12757017457137,90.18286452675487
399,47.378163119734616,0.0,IT,1,2021-02-03,I love working here! Best company ever.,23.409085148634876,90.23240404621441
400,19.05572341205633,1307.5439984406323,Engineering,0,2021-02-04,I love working here! Best company ever.,23.354377182986134,90.63563199864004
401,29.006249770462272,7260.901616428179,Marketing,1,2021-02-05,Average,23.302829888978742,90.9929434657829
402,35.05243699718183,164997.6669988554,Sales,1,2021-02-06,Average,23.730879623322206,90.77771748907256
403,35.46980593764742,0.0,IT,0,2021-02-07,I love working here! Best company ever.,23.700725521284262,90.2258396322234
404,30.499345285207564,0.0,IT,0,2021-02-08,Average,23.589020090980913,90.17602475504114
405,41.228499323474985,,Sales,0,2021-02-09,Needs improvement,23.93866481329337,90.86623287026767
406,24.323795706174057,0.0,Sales,1,2021-02-10,Great place,23.349854384180855,90.4441839479215
407,33.576205149787064,35275.34873886499,IT,1,2021-02-11,I love working here! Best company ever.,23.24380193771018,90.13705280282815
408,36.20295631711899,0.0,Sales,0,2021-02-12,Average,23.6559033130984,90.86221142332194
409,40.14438834058749,5583.725029919597,HR,0,2021-02-13,Needs improvement,23.1988140609374,90.81609235291427
410,,51197.460219874636,Marketing,1,2021-02-14,I love working here! Best company ever.,23.315010507183423,90.98390636389716
411,23.753579081621307,12169.748099916533,Marketing,0,2021-02-15,Average,23.224602440074886,90.90974368671269
412,19.658858292643778,48325.014225288185,Marketing,1,2021-02-16,I love working here! Best company ever.,23.0691535677185,90.85179033866054
413,47.77676821898509,0.0,HR,0,2021-02-17,Average,23.827498741635672,90.052574397811
414,38.323140119795916,8245.197577722322,Sales,0,2021-02-18,I love working here! Best company ever.,23.25454054292166,90.10441536949811
415,27.515134634434464,3165.6104475265693,Engineering,1,2021-02-19,Needs improvement,23.47302750334302,90.56898319430412
416,50.51151975522523,75879.77466119651,Sales,0,2021-02-20,Needs improvement,23.04331527325431,90.53147924628182
417,36.156746342928585,0.0,IT,0,2021-02-21,Great place,23.699339466252642,90.45796321448954
418,46.792971840638266,2996.1950051907925,Marketing,0,2021-02-22,I love working here! Best company ever.,23.33056100230629,90.39678932541459
419,35.67518481410109,263596.59883683326,Sales,1,2021-02-23,Great place,23.74473672782921,90.43121048486432
420,55.60747924881987,2975.8540712211843,Engineering,0,2021-02-24,I love working here! Best company ever.,23.412403060467867,90.5692979341348
421,52.55340842443204,59377.95067500756,IT,0,2021-02-25,Average,23.195755606405626,90.00207651760009
422,32.51035851520926,205764.90388284766,HR,0,2021-02-26,Average,23.513175082282036,90.26070877413285
423,44.71570950954356,13667.930847857351,HR,0,2021-02-27,Great place,23.13050455963744,90.51827972068871
424,41.45375949585147,7672.0930616792475,Engineering,0,2021-02-28,I love working here! Best company ever.,23.440539159872994,90.72221609867364
425,48.68631557532349,6470.420301200467,IT,0,2021-03-01,Great place,23.317305477420486,90.1741566923954
426,25.350765394198955,18068.23529705549,Marketing,1,2021-03-02,Needs improvement,23.911959584199632,90.54688117378743
427,41.86051459998439,0.0,Sales,1,2021-03-03,Great place,23.06092872172072,90.71445968388578
428,45.58424486849588,0.0,IT,0,2021-03-04,Great place,23.69401741410574,90.4446276579139
429,17.412605135768857,3215.8231899763546,HR,1,2021-03-05,Average,23.182751165987437,90.02708113367005
430,23.16741487334225,35608.56262173184,Engineering,1,2021-03-06,Great place,23.31904507433224,90.44926815846564
431,14.607678222398995,285643.9943399967,Engineering,0,2021-03-07,I love working here! Best company ever.,23.415514063062066,90.29644488774416
432,32.305931655554424,,Sales,1,2021-03-08,Average,23.908015089374974,90.92964960770132
433,42.17542255795962,47754.103830993685,Engineering,1,2021-03-09,Great place,23.242578266073824,90.12461338567833
434,50.02357052096028,18282.441654349263,Engineering,1,2021-03-10,Needs improvement,23.09130880254467,90.65247595550723
435,35.74094780419775,48894.45714095118,IT,1,2021-03-11,Great place,23.318689603990524,90.0527197663345
436,51.286155455712915,37437.37779397671,Marketing,1,2021-03-12,Great place,23.104675970535535,90.4461704378127
437,21.198985417851084,27763.558065834786,Sales,1,2021-03-13,Great place,23.128596485960554,90.55397948722008
438,17.966175606448452,7003.946293017256,IT,1,2021-03-14,Average,23.573850597975028,90.29795493131687
439,34.44452301103381,108843.55299060237,Marketing,1,2021-03-15,I love working here! Best company ever.,23.060901933099494,90.45507563552039
440,38.840654489393074,29872.27648963911,IT,0,2021-03-16,Needs improvement,23.030930881393566,90.16355379453019
441,34.67305251905907,0.0,IT,0,2021-03-17,Great place,23.7144141014705,90.30412384946804
442,,22924.259169146764,Engineering,1,2021-03-18,I love working here! Best company ever.,23.361647094841043,90.6211063249102
443,34.10879960487212,26732.8467310067,Marketing,1,2021-03-19,I love working here! Best company ever.,23.125375349233874,90.30180005586115
444,21.95530499495147,87878.88755452666,Sales,0,2021-03-20,Average,23.253612770859707,90.89974307840887
445,41.69672548830039,66140.51614296391,Sales,1,2021-03-21,Needs improvement,23.6420865073524,90.62840695764099
446,,73332.9163085096,Marketing,1,2021-03-22,Average,23.27553656714085,90.43864901843598
447,,554.6280010766932,Engineering,0,2021-03-23,I love working here! Best company ever.,23.494521125120407,90.03875693555418
448,29.861330826633065,26905.90132204877,HR,0,2021-03-24,I love working here! Best company ever.,23.12169530672667,90.49954833520466
449,24.407864781110483,32825.73605190803,IT,0,2021-03-25,I love working here! Best company ever.,23.588093637605446,90.7647762421251
450,34.37320902726828,968.941973322315,Engineering,1,2021-03-26,Average,23.316077683843265,90.2655575980124
451,44.551423205012384,,Marketing,1,2021-03-27,Needs improvement,23.626968434528717,90.80677356964877
452,25.142739536644562,71416.2340857189,IT,0,2021-03-28,Great place,23.80839488230402,90.25180676605088
453,40.040465155178445,7373.385866694463,Sales,0,2021-03-29,Average,23.61164641938999,90.8237463879508
454,29.69742381627559,,HR,1,2021-03-30,I love working here! Best company ever.,23.29574756259502,90.08526834161168
455,27.071271677376558,12116.437803844688,Sales,0,2021-03-31,Average,23.2557437015483,90.86618370886903
456,33.929696400454425,609.741512438881,Marketing,1,2021-04-01,I love working here! Best company ever.,23.32742095873345,90.49918645093334
457,24.647576775806257,0.0,IT,1,2021-04-02,Great place,23.164620513236503,90.29653758962026
458,29.463506946528177,0.0,Marketing,0,2021-04-03,Great place,23.18117185085002,90.26511325041515
459,23.021221074111516,80857.65789807736,IT,0,2021-04-04,Needs improvement,23.79069110190017,90.43201055893036
460,54.64725132916389,0.0,Engineering,1,2021-04-05,I love working here! Best company ever.,23.384732576507446,90.99904949810364
461,35.35263551971729,33457.2812055584,HR,0,2021-04-06,Needs improvement,23.435995180570586,90.22032739343759
462,28.002744920074143,5811.872709759626,Engineering,0,2021-04-07,Needs improvement,23.594049465566812,90.103216648879
463,37.13979910734222,39699.17385008472,Engineering,0,2021-04-08,Great place,23.58965349515155,90.58503516871866
464,33.8767195030917,30291.381554346426,Marketing,0,2021-04-09,Average,23.067376871521926,90.48854246644025
465,32.79030400466777,0.0,HR,1,2021-04-10,Average,23.831540786337666,90.5241962710633
466,41.14166700043425,5161.615804331192,IT,1,2021-04-11,Needs improvement,23.17732655322394,90.66693541755721
467,42.57507710047305,33495.08678149231,IT,1,2021-04-12,Great place,23.723071636049667,90.26714406987065
468,,8128.8091858962225,Sales,1,2021-04-13,I love working here! Best company ever.,23.772670988128166,90.91066499538388
469,29.2418175935532,19628.12975068522,IT,0,2021-04-14,Average,23.714899534091312,90.4356720661223
470,32.24948302848356,,Marketing,0,2021-04-15,Needs improvement,23.578977646554144,90.12908619514246
471,11.98078835264415,32314.909664580886,Engineering,1,2021-04-16,Average,23.014608997108883,90.74229875673394
472,19.84808937801448,23571.29482107963,Engineering,1,2021-04-17,Average,23.360375492363172,90.64310435261785
473,48.66874267444525,25083.07700792891,Engineering,0,2021-04-18,I love working here! Best company ever.,23.60483942936258,90.31574340248403
474,51.449677135012834,,HR,1,2021-04-19,Great place,23.38745129592254,90.62151872403405
475,32.50963960443622,76859.7100947232,IT,1,2021-04-20,I love working here! Best company ever.,23.863479894912814,90.21986195636897
476,40.765569630557664,0.0,Marketing,0,2021-04-21,Great place,23.308802275349617,90.44483935934053
477,38.112501545435364,155427.903151115,HR,1,2021-04-22,Average,23.29353479245866,90.89941252216732
478,,77300.48152278487,Sales,0,2021-04-23,Needs improvement,23.265997693092658,90.13353423316074
479,46.195749114345766,18946.531280202562,Marketing,0,2021-04-24,I love working here! Best company ever.,23.332780868960796,90.38669644998747
480,33.72082408519233,58259.196734051024,Marketing,1,2021-04-25,Great place,23.557404964314188,90.82114242472035
481,25.444595593995743,28777.374668244694,Marketing,0,2021-04-26,Average,23.70701529427259,90.96949089940618
482,18.935536797424277,0.0,Engineering,1,2021-04-27,Great place,23.662567917738784,90.4539261364218
483,,91902.18630952892,Marketing,0,2021-04-28,Great place,23.80771781998148,90.50699962014335
484,27.436492547156966,,IT,1,2021-04-29,Great place,23.885913995497425,90.57217196178377
485,20.77746290402326,116018.1046520186,Marketing,1,2021-04-30,Average,23.81607904234335,90.93234814163371
486,28.534271157574736,30946.29674196398,Engineering,1,2021-05-01,Needs improvement,23.018945403374353,90.85820679097704
487,24.18451996385605,50695.38156672787,Marketing,0,2021-05-02,Needs improvement,23.73591795355199,90.17060112462164
488,51.871416350725646,53845.561785813115,Sales,0,2021-05-03,Needs improvement,23.208399573618333,90.43675781784708
489,43.816397569494505,112745.84490295104,Sales,1,2021-05-04,Great place,23.13292804270798,90.46400042819643
490,34.92027358683383,0.0,Engineering,0,2021-05-05,Average,23.638488784799137,90.78909611164876
491,49.79944138890026,47587.2932055436,IT,1,2021-05-06,Great place,23.319743195407696,90.60289288260543
492,35.77368307647618,3448.86003909527,IT,1,2021-05-07,Needs improvement,23.057117163370442,90.65422046202902
493,26.387157986717362,36532.90209946091,HR,0,2021-05-08,Needs improvement,23.137629734398363,90.99819990766562
494,50.23124077269657,8135.888687831075,Engineering,1,2021-05-09,Average,23.000929416869962,90.07496004347001
495,40.38910043684659,66862.59595713725,Marketing,0,2021-05-10,Great place,23.90322362734471,90.22300982353373
496,24.627538456735437,35894.73661627142,Engineering,1,2021-05-11,I love working here! Best company ever.,23.02461798384124,90.40789593737155
497,33.09661321916392,0.0,HR,0,2021-05-12,I love working here! Best company ever.,23.20945576950951,90.34778240304888
498,26.24381746615243,2128.3059708177175,Engineering,1,2021-05-13,Needs improvement,23.41626278068791,90.02164556134699
499,21.17200269035664,4430.196733423926,Engineering,1,2021-05-14,Average,23.35657132595082,90.09177760647117
500,44.26177547531641,,HR,0,2021-05-15,Great place,23.911725876912776,90.68095329140358
501,54.094166404701305,3740.721481731317,IT,1,2021-05-16,Great place,23.04028894573454,90.87932446336256
502,21.01432426180859,3696.146343450604,Marketing,1,2021-05-17,Needs improvement,23.512214707677053,90.51422701126597
503,40.62969236690571,0.0,HR,0,2021-05-18,Needs improvement,23.680479462524374,90.53919107951363
504,28.49357430878173,0.0,Sales,1,2021-05-19,Great place,23.931697973681167,90.25509343283238
505,30.12874616235304,66876.80215078304,IT,0,2021-05-20,Great place,23.62037125212372,90.76787636363372
506,29.07606075761131,21789.88178668496,Sales,1,2021-05-21,Needs improvement,23.803755236011764,90.75179458736726
507,26.36009230320184,17586.89906150494,IT,0,2021-05-22,Great place,23.08372493784535,90.58836568921765
508,35.48521627944827,21516.322533344002,Marketing,1,2021-05-23,I love working here! Best company ever.,23.38593951093693,90.21266428651134
509,26.69049883588962,0.0,Marketing,1,2021-05-24,Needs improvement,23.373947134479067,90.0970182182371
510,37.704568257798385,54142.45088142516,Engineering,1,2021-05-25,Great place,23.886288216455718,90.06423857585713
511,34.49761890550863,10240.357755499981,Sales,0,2021-05-26,Needs improvement,23.151371171263275,90.59269606664287
512,32.6105195313359,9564.644072751096,IT,0,2021-05-27,Average,23.15188617233663,90.8250353191428
513,25.924363379584022,5178.974559716974,Marketing,0,2021-05-28,Needs improvement,23.328558149885797,90.85833043178093
514,29.232286694316674,,HR,0,2021-05-29,Needs improvement,23.054466047366837,90.46362207434345
515,42.55391225825756,0.0,Marketing,1,2021-05-30,Average,23.18245804065249,90.78427129930672
516,,15397.397477679515,HR,1,2021-05-31,I love working here! Best company ever.,23.965209638545737,90.94688019634103
517,25.22444755201449,1058.3709225807563,IT,0,2021-06-01,Great place,23.42818393986717,90.27517011248807
518,35.99332305429226,0.0,Marketing,0,2021-06-02,Average,23.632019208422438,90.39796034638076
519,42.51387123371789,0.0,Marketing,0,2021-06-03,Needs improvement,23.726111259344638,90.93147899259668
520,18.305947188786284,17509.42826518127,IT,1,2021-06-04,Great place,23.3669614070072,90.33823096731729
521,40.43360192379935,73315.20216520102,Marketing,0,2021-06-05,Average,23.147227074410516,90.9138762903218
522,28.373762410541534,48996.6252744019,HR,0,2021-06-06,Great place,23.20658101622178,90.98104486225446
523,40.70598668593159,24058.457791466288,Marketing,1,2021-06-07,Great place,23.313266476580612,90.66181072857442
524,27.36740843457483,11513.900947795177,Sales,1,2021-06-08,Average,23.636068420352224,90.81689028950417
525,16.95117899335481,6470.504452855058,Engineering,0,2021-06-09,Great place,23.398280549089055,90.74954556422108
526,18.724575621168373,47727.281423974026,HR,1,2021-06-10,I love working here! Best company ever.,23.00681469790013,90.69953425761553
527,35.48084946661382,74501.42791704588,Sales,0,2021-06-11,Average,23.523407185067473,90.30693107298123
528,37.59722501721482,51627.78167818545,IT,1,2021-06-12,I love working here! Best company ever.,23.921513391907418,90.05709433790794
529,,,HR,0,2021-06-13,Needs improvement,23.81207761100868,90.34305173251965
530,41.38592458777374,0.0,Engineering,0,2021-06-14,Great place,23.82521137125963,90.6669359852039
531,18.3847993773104,172870.5764876777,Engineering,0,2021-06-15,Needs improvement,23.79505801760613,90.1025291982278
532,,0.0,IT,0,2021-06-16,Needs improvement,23.323730825610422,90.01191798297825
533,,17323.64643188236,IT,1,2021-06-17,Great place,23.76519383375439,90.13969237260294
534,28.48163892197841,0.0,HR,1,2021-06-18,Average,23.14316135781119,90.7157359264108
535,,0.0,Marketing,1,2021-06-19,Great place,23.657716147275952,90.97279370165644
536,26.395866347160478,43664.275102242515,IT,1,2021-06-20,Needs improvement,23.641568566684995,90.98306469961481
537,31.154444557701748,68930.83141025073,Marketing,0,2021-06-21,Needs improvement,23.025569799089734,90.49397914914019
538,45.0629280921444,0.0,Sales,0,2021-06-22,Average,23.78797013359093,90.86935230099235
